GEO.id,GEO.id2,GEO.display-label,,,,,HC01_EST_VC01,HC01_EST_VC03,HC01_EST_VC04,HC01_EST_VC05,HC01_EST_VC06,HC01_EST_VC07,HC01_EST_VC08,HC01_EST_VC09,HC01_EST_VC10,HC01_EST_VC11,HC01_EST_VC13,HC01_EST_VC16,HC01_EST_VC17,HC01_EST_VC20,HC01_EST_VC21,HC01_EST_VC22,HC01_EST_VC24,HC01_EST_VC29,HC01_EST_VC30,HC01_EST_VC33,HC01_EST_VC34,HC01_EST_VC35,HC01_EST_VC36,HC01_EST_VC39,HC01_EST_VC40,HC01_EST_VC41,HC01_EST_VC42,HC01_EST_VC43,HC01_EST_VC46,HC01_EST_VC47,HC01_EST_VC48,HC01_EST_VC49,HC01_EST_VC50,HC01_EST_VC51,HC01_EST_VC64,HC01_EST_VC67,HC01_EST_VC68,HC01_EST_VC69,HC01_EST_VC70
Id,Id2,Geography,borough,County,State,Congressional District,TotalPop,Pop1to4,Pop5to17,Pop18to24,Pop25to35,Pop35to45,Pop45to55,Pop55to65,Pop65to75,Pop75Over,MedianAge,Male,Female,RaceBase,White,Black,Asian,Hispanic,WhiteNoHispanic,Native,ForeignBorn,Naturalized,ForeignBornNotCitizen,MaritalBase,NeverMarried,Married,Divorced,Widowed,EducationBase,LessThanHS,HSGrad,SomeCollORAssoc,Bachelors,GradProf,MedianIncome,PovertyBase,PovertyBelow100Prct,Poverty100to149,Poverty150UP
0600000US4203549760,4203549760,"Mill Hall borough, Clinton County, Pennsylvania",Mill Hall borough, Clinton County, Pennsylvania,12,1568,66,243,184,122,206,223,208,153,163,42.3,800,768,1551,1514,3,13,32,1503,1547,21,16,5,1333,345,638,247,103,1075,116,531,207,124,97,22140,1568,203,116,1249
0600000US4203555744,4203555744,"Noyes township, Clinton County, Pennsylvania",Noyes township, Clinton County, Pennsylvania,12,287,2,23,17,18,24,36,85,52,30,58.3,152,135,287,287,0,0,0,287,287,0,0,0,266,54,138,36,38,245,34,123,55,14,19,22279,286,39,22,225
0600000US4203560360,4203560360,"Pine Creek township, Clinton County, Pennsylvania",Pine Creek township, Clinton County, Pennsylvania,12,3244,52,435,389,159,345,631,381,553,299,49,1526,1718,3244,3182,6,18,46,3158,3150,94,55,39,2824,631,1487,531,175,2368,228,996,739,264,141,26085,3244,62,123,3059
0600000US4203562152,4203562152,"Porter township, Clinton County, Pennsylvania",Porter township, Clinton County, Pennsylvania,12,1555,61,289,144,98,193,217,237,182,134,43.9,785,770,1555,1555,0,0,3,1552,1551,4,0,4,1286,329,747,159,51,1061,164,533,199,120,45,26627,1555,131,126,1298
0600000US4203564200,4203564200,"Renovo borough, Clinton County, Pennsylvania",Renovo borough, Clinton County, Pennsylvania,12,1217,60,207,103,173,106,187,177,129,75,41.6,556,661,1204,1171,3,0,47,1149,1192,25,3,22,1009,295,428,198,88,847,157,451,189,46,4,16025,1211,391,207,613
0600000US4203572448,4203572448,"South Renovo borough, Clinton County, Pennsylvania",South Renovo borough, Clinton County, Pennsylvania,12,464,14,61,26,29,38,57,97,72,70,55.7,224,240,463,458,1,4,30,428,460,4,4,0,399,88,192,48,71,363,49,198,75,20,21,19412,426,57,78,291
0600000US4203581728,4203581728,"Wayne township, Clinton County, Pennsylvania",Wayne township, Clinton County, Pennsylvania,12,1462,29,135,143,198,195,194,247,206,115,47.1,821,641,1426,1273,126,0,73,1242,1430,32,0,32,1343,470,631,149,93,1155,175,586,247,109,38,19503,1160,93,60,1007
0600000US4203583240,4203583240,"West Keating township, Clinton County, Pennsylvania",West Keating township, Clinton County, Pennsylvania,12,13,0,0,1,0,0,0,0,10,2,71.9,8,5,13,13,0,0,0,13,13,0,0,0,13,2,7,0,4,12,5,5,2,0,0,-,13,0,4,9
0600000US4203586448,4203586448,"Woodward township, Clinton County, Pennsylvania",Woodward township, Clinton County, Pennsylvania,12,2290,109,347,177,317,247,265,318,262,248,41.5,1092,1198,2249,2230,0,8,14,2216,2265,25,15,10,1898,393,1154,221,130,1657,166,599,422,297,173,26378,2285,102,281,1902
0600000US4203703264,4203703264,"Ashland borough, Columbia County, Pennsylvania",Ashland borough, Columbia County, Pennsylvania,9,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0
0600000US4203704704,4203704704,"Beaver township, Columbia County, Pennsylvania",Beaver township, Columbia County, Pennsylvania,9,810,21,91,47,91,76,151,153,106,74,50.5,409,401,804,795,0,0,0,795,805,5,5,0,724,164,435,61,64,651,79,325,131,80,36,25929,810,64,51,695
0600000US4203705680,4203705680,"Benton borough, Columbia County, Pennsylvania",Benton borough, Columbia County, Pennsylvania,9,978,55,226,63,157,104,81,148,54,90,34.6,478,500,964,961,0,3,27,934,973,5,2,3,759,235,344,85,95,634,58,320,120,103,33,21781,978,212,109,657
0600000US4203705688,4203705688,"Benton township, Columbia County, Pennsylvania",Benton township, Columbia County, Pennsylvania,9,1276,26,200,84,81,133,235,241,170,106,49.2,620,656,1268,1263,5,0,24,1244,1266,10,7,3,1133,252,696,108,77,966,86,485,238,113,44,26200,1271,62,121,1088
0600000US4203705888,4203705888,"Berwick borough, Columbia County, Pennsylvania",Berwick borough, Columbia County, Pennsylvania,9,10201,602,1523,1151,1103,1442,1517,1149,902,812,39.3,5096,5105,10049,9635,206,50,591,9217,9940,261,31,230,8469,2512,3873,1419,665,6925,1063,3205,1496,842,319,20116,9978,2101,1633,6244
0600000US4203707128,4203707128,"Bloomsburg town, Columbia County, Pennsylvania",Bloomsburg town, Columbia County, Pennsylvania,9,14493,361,1038,7070,1796,809,1114,968,631,706,22.6,6815,7678,14375,13174,770,383,402,12899,14029,464,277,187,13292,8544,3003,1269,476,6024,656,2413,1566,780,609,18513,10473,3288,1348,5837
0600000US4203708472,4203708472,"Briar Creek borough, Columbia County, Pennsylvania",Briar Creek borough, Columbia County, Pennsylvania,9,732,17,89,33,115,55,60,111,111,141,54.3,339,393,711,645,24,0,42,645,730,2,0,2,643,163,200,131,149,593,139,284,117,44,9,15764,705,265,118,322
0600000US4203708480,4203708480,"Briar Creek township, Columbia County, Pennsylvania",Briar Creek township, Columbia County, Pennsylvania,9,3009,71,427,177,233,352,459,566,410,314,49.8,1421,1588,3003,2845,0,25,133,2845,2883,126,126,0,2603,506,1654,220,223,2334,351,1086,449,303,145,29363,2991,124,181,2686
0600000US4203711736,4203711736,"Catawissa borough, Columbia County, Pennsylvania",Catawissa borough, Columbia County, Pennsylvania,9,1419,58,243,77,194,179,193,219,123,133,42.6,686,733,1358,1335,22,0,25,1314,1419,0,0,0,1166,301,487,221,157,1041,97,500,236,162,46,23600,1419,249,159,1011
0600000US4203711744,4203711744,"Catawissa township, Columbia County, Pennsylvania",Catawissa township, Columbia County, Pennsylvania,9,917,22,115,54,92,85,166,167,154,62,49.6,426,491,915,915,0,0,4,911,915,2,2,0,801,139,547,68,47,726,52,291,197,116,70,29028,915,62,57,796
0600000US4203712312,4203712312,"Centralia borough, Columbia County, Pennsylvania",Centralia borough, Columbia County, Pennsylvania,9,8,0,0,0,0,1,0,6,1,0,64,6,2,5,5,0,0,0,5,8,0,0,0,8,1,4,3,0,8,1,1,6,0,0,21250,8,0,0,8
0600000US4203714184,4203714184,"Cleveland township, Columbia County, Pennsylvania",Cleveland township, Columbia County, Pennsylvania,9,1171,43,225,76,113,165,153,162,165,69,42.9,596,575,1141,1135,0,0,9,1126,1171,0,0,0,937,225,541,84,87,827,48,374,222,125,58,32098,1171,105,59,1007
0600000US4203715880,4203715880,"Conyngham township, Columbia County, Pennsylvania",Conyngham township, Columbia County, Pennsylvania,9,730,9,91,71,31,102,149,114,98,65,49.2,362,368,730,724,0,0,14,710,726,4,4,0,648,154,322,100,72,559,67,340,89,43,20,24145,730,89,85,556
0600000US4203726056,4203726056,"Fishing Creek township, Columbia County, Pennsylvania",Fishing Creek township, Columbia County, Pennsylvania,9,1326,25,158,93,81,195,226,269,204,75,52.3,670,656,1314,1314,0,0,0,1314,1319,7,7,0,1188,200,792,136,60,1050,161,475,244,101,69,26250,1326,65,121,1140
0600000US4203727384,4203727384,"Franklin township, Columbia County, Pennsylvania",Franklin township, Columbia County, Pennsylvania,9,607,12,103,39,48,93,85,116,49,62,46.6,286,321,605,605,0,0,14,591,601,6,6,0,522,133,321,42,26,453,50,176,99,94,34,32065,607,42,63,502
0600000US4203731392,4203731392,"Greenwood township, Columbia County, Pennsylvania",Greenwood township, Columbia County, Pennsylvania,9,2136,111,397,176,193,282,319,344,197,117,41.9,1057,1079,2116,2112,0,4,31,2081,2108,28,13,15,1722,438,1038,157,89,1452,147,731,342,141,91,26552,2136,289,182,1665
0600000US4203733760,4203733760,"Hemlock township, Columbia County, Pennsylvania",Hemlock township, Columbia County, Pennsylvania,9,2207,84,391,114,244,242,369,349,235,179,45.5,1094,1113,2187,2136,4,34,39,2100,2165,42,25,17,1848,377,1120,180,171,1618,129,611,357,313,208,29357,2200,179,157,1864
0600000US4203737360,4203737360,"Jackson township, Columbia County, Pennsylvania",Jackson township, Columbia County, Pennsylvania,9,604,21,105,49,64,59,88,92,65,61,45.3,290,314,596,554,36,6,0,554,598,6,6,0,492,120,275,44,53,429,62,187,108,43,29,22434,604,78,49,477
0600000US4203744208,4203744208,"Locust township, Columbia County, Pennsylvania",Locust township, Columbia County, Pennsylvania,9,1335,39,241,113,89,158,226,226,122,121,45.9,657,678,1323,1320,0,3,7,1313,1322,13,13,0,1107,269,630,116,92,942,51,398,241,196,56,29607,1335,97,74,1164
0600000US4203746472,4203746472,"Madison township, Columbia County, Pennsylvania",Madison township, Columbia County, Pennsylvania,9,1447,64,203,67,135,194,214,292,184,94,48.6,709,738,1445,1444,1,0,30,1414,1433,14,11,3,1215,159,795,193,68,1113,130,510,225,139,109,31659,1444,54,137,1253
0600000US4203746688,4203746688,"Main township, Columbia County, Pennsylvania",Main township, Columbia County, Pennsylvania,9,1315,37,216,123,136,159,211,186,178,69,44,583,732,1296,1286,0,10,7,1279,1293,22,16,6,1124,314,645,94,71,939,63,315,240,205,116,31604,1305,115,20,1170
0600000US4203749256,4203749256,"Mifflin township, Columbia County, Pennsylvania",Mifflin township, Columbia County, Pennsylvania,9,2483,127,366,197,153,407,380,404,254,195,44.8,1209,1274,2444,2413,0,0,104,2365,2405,78,38,40,2082,449,1258,232,143,1793,210,793,460,180,150,24315,2483,131,233,2119
0600000US4203749944,4203749944,"Millville borough, Columbia County, Pennsylvania",Millville borough, Columbia County, Pennsylvania,9,934,59,161,35,156,87,97,85,92,162,40.2,427,507,932,914,10,2,6,914,907,27,13,14,738,144,415,125,54,679,65,289,156,97,72,23523,840,105,69,666
0600000US4203750704,4203750704,"Montour township, Columbia County, Pennsylvania",Montour township, Columbia County, Pennsylvania,9,1454,99,170,125,199,144,252,228,113,124,44.3,709,745,1449,1366,14,46,11,1357,1401,53,50,3,1201,277,657,170,97,1060,139,498,259,81,83,28138,1440,180,140,1120
0600000US4203751792,4203751792,"Mount Pleasant township, Columbia County, Pennsylvania",Mount Pleasant township, Columbia County, Pennsylvania,9,1465,49,213,93,148,189,220,333,152,68,47.7,710,755,1462,1439,15,1,12,1427,1445,20,4,16,1270,251,870,94,55,1110,107,498,228,165,112,31667,1463,117,93,1253
0600000US4203754880,4203754880,"North Centre township, Columbia County, Pennsylvania",North Centre township, Columbia County, Pennsylvania,9,2169,51,343,133,171,231,445,365,243,187,49.2,1016,1153,2169,2145,24,0,16,2129,2147,22,0,22,1908,394,1139,255,120,1642,159,799,395,179,110,27402,2101,81,97,1923
0600000US4203756896,4203756896,"Orange township, Columbia County, Pennsylvania",Orange township, Columbia County, Pennsylvania,9,1172,66,194,66,72,139,184,252,115,84,49.3,532,640,1172,1172,0,0,3,1169,1148,24,6,18,952,164,654,73,61,846,66,360,182,131,107,30659,1172,66,86,1020
0600000US4203756912,4203756912,"Orangeville borough, Columbia County, Pennsylvania",Orangeville borough, Columbia County, Pennsylvania,9,461,12,55,33,36,64,40,66,34,121,53.8,195,266,459,425,0,4,6,419,448,13,12,1,414,72,237,47,58,361,60,200,68,14,19,17426,340,12,43,285
0600000US4203760304,4203760304,"Pine township, Columbia County, Pennsylvania",Pine township, Columbia County, Pennsylvania,9,962,44,148,29,66,134,124,200,167,50,49.6,488,474,951,933,0,5,16,924,940,22,19,3,805,143,511,108,43,741,52,412,187,55,35,25650,955,41,189,725
0600000US4203765240,4203765240,"Roaring Creek township, Columbia County, Pennsylvania",Roaring Creek township, Columbia County, Pennsylvania,9,500,9,53,24,24,39,102,122,75,52,55,261,239,500,500,0,0,6,494,493,7,7,0,452,78,302,48,24,414,28,202,96,64,24,29038,498,52,49,397
0600000US4203768392,4203768392,"Scott township, Columbia County, Pennsylvania",Scott township, Columbia County, Pennsylvania,9,5063,232,712,466,493,671,570,874,540,505,43.7,2392,2671,5043,4886,81,70,36,4850,4900,163,87,76,4242,1091,2389,459,303,3653,285,1189,907,739,533,31109,5043,515,263,4265
0600000US4203772040,4203772040,"South Centre township, Columbia County, Pennsylvania",South Centre township, Columbia County, Pennsylvania,9,1956,103,334,112,180,244,262,299,228,194,45.3,939,1017,1921,1785,10,111,32,1766,1871,85,23,62,1564,359,814,268,123,1407,117,822,246,169,53,21139,1944,403,254,1287
0600000US4203774184,4203774184,"Stillwater borough, Columbia County, Pennsylvania",Stillwater borough, Columbia County, Pennsylvania,9,214,11,36,14,7,22,35,49,31,9,49.5,98,116,214,214,0,0,0,214,214,0,0,0,177,38,106,25,8,153,10,82,30,12,19,26731,214,31,38,145
0600000US4203775048,4203775048,"Sugarloaf township, Columbia County, Pennsylvania",Sugarloaf township, Columbia County, Pennsylvania,9,694,11,77,26,44,81,98,138,112,107,55.6,352,342,694,691,0,0,11,680,683,11,5,6,625,111,386,68,60,580,33,336,119,45,47,22917,694,96,51,547
0600000US4203903408,4203903408,"Athens township, Crawford County, Pennsylvania",Athens township, Crawford County, Pennsylvania,16,636,20,82,45,60,46,149,105,84,45,49.5,367,269,636,632,0,4,7,625,628,8,2,6,562,106,354,79,23,489,57,242,133,39,18,25887,636,25,47,564
0600000US4203904720,4203904720,"Beaver township, Crawford County, Pennsylvania",Beaver township, Crawford County, Pennsylvania,16,822,35,139,76,93,95,151,107,81,45,42.9,409,413,820,812,7,0,3,809,816,6,4,2,676,184,340,105,47,572,82,307,121,51,11,24167,822,147,97,578
0600000US4203907032,4203907032,"Bloomfield township, Crawford County, Pennsylvania",Bloomfield township, Crawford County, Pennsylvania,16,1912,51,394,132,151,227,343,304,230,80,45,1030,882,1904,1892,12,0,0,1892,1909,3,3,0,1575,359,927,221,68,1335,182,707,281,135,30,23106,1865,203,208,1454
0600000US4203907120,4203907120,"Blooming Valley borough, Crawford County, Pennsylvania",Blooming Valley borough, Crawford County, Pennsylvania,16,311,12,33,22,30,36,47,51,42,38,48.4,160,151,311,310,0,1,0,310,310,1,1,0,278,71,160,33,14,244,22,132,49,29,12,25750,311,37,14,260
0600000US4203910904,4203910904,"Cambridge township, Crawford County, Pennsylvania",Cambridge township, Crawford County, Pennsylvania,16,1400,62,189,55,114,187,250,298,143,102,49.6,760,640,1393,1362,7,24,5,1357,1383,17,10,7,1217,187,793,161,76,1094,75,489,263,157,110,28707,1400,98,58,1244
0600000US4203910912,4203910912,"Cambridge Springs borough, Crawford County, Pennsylvania",Cambridge Springs borough, Crawford County, Pennsylvania,16,2514,92,309,207,450,416,418,260,211,151,39.7,781,1733,2429,2152,256,5,84,2103,2477,37,25,12,2167,710,768,499,190,1906,234,749,519,292,112,18956,1634,245,243,1146
0600000US4203912184,4203912184,"Centerville borough, Crawford County, Pennsylvania",Centerville borough, Crawford County, Pennsylvania,16,175,13,27,7,18,17,22,29,21,21,47.4,76,99,170,169,0,1,6,168,174,1,0,1,138,24,76,20,18,128,27,51,32,14,4,18750,175,34,26,115
0600000US4203914800,4203914800,"Cochranton borough, Crawford County, Pennsylvania",Cochranton borough, Crawford County, Pennsylvania,16,1227,41,326,64,106,188,165,132,116,89,40.7,577,650,1186,1161,12,7,29,1148,1199,28,17,11,943,256,508,116,63,796,74,379,212,79,52,25250,1202,85,51,1066
0600000US4203915728,4203915728,"Conneaut township, Crawford County, Pennsylvania",Conneaut township, Crawford County, Pennsylvania,16,1536,72,292,103,119,170,264,243,159,114,45.4,762,774,1523,1519,0,4,6,1513,1524,12,7,5,1263,325,722,145,71,1069,140,581,222,82,44,21952,1513,190,186,1137
0600000US4203915744,4203915744,"Conneaut Lake borough, Crawford County, Pennsylvania",Conneaut Lake borough, Crawford County, Pennsylvania,16,590,18,87,38,75,59,95,84,76,58,48.5,297,293,580,578,2,0,4,574,590,0,0,0,496,131,240,82,43,447,44,199,121,64,19,28542,586,25,94,467
0600000US4203915760,4203915760,"Conneautville borough, Crawford County, Pennsylvania",Conneautville borough, Crawford County, Pennsylvania,16,857,51,154,78,139,53,81,110,111,80,37.6,385,472,851,848,0,0,5,845,854,3,0,3,690,175,314,135,66,574,53,307,122,45,47,21484,857,196,116,545
0600000US4203917848,4203917848,"Cussewago township, Crawford County, Pennsylvania",Cussewago township, Crawford County, Pennsylvania,16,1462,71,236,110,161,161,261,223,155,84,44.7,746,716,1447,1425,10,12,26,1399,1457,5,5,0,1211,264,718,161,68,1045,93,454,233,158,107,30833,1452,117,89,1246
0600000US4203921096,4203921096,"East Fairfield township, Crawford County, Pennsylvania",East Fairfield township, Crawford County, Pennsylvania,16,928,32,159,40,68,161,134,151,120,63,45.4,490,438,928,919,7,2,4,915,926,2,0,2,785,159,492,80,54,697,70,402,132,70,23,24750,915,101,54,760
0600000US4203921112,4203921112,"East Fallowfield township, Crawford County, Pennsylvania",East Fallowfield township, Crawford County, Pennsylvania,16,1553,47,402,140,156,145,197,204,170,92,37.5,815,738,1538,1538,0,0,1,1537,1541,12,6,6,1196,298,747,102,49,964,290,412,132,83,47,21392,1547,225,382,940
0600000US4203921504,4203921504,"East Mead township, Crawford County, Pennsylvania",East Mead township, Crawford County, Pennsylvania,16,1454,64,243,137,156,170,229,235,164,56,43,701,753,1436,1429,0,6,4,1425,1448,6,6,0,1211,292,696,161,62,1010,68,503,274,112,53,26279,1454,137,111,1206
0600000US4203924568,4203924568,"Fairfield township, Crawford County, Pennsylvania",Fairfield township, Crawford County, Pennsylvania,16,999,60,161,75,71,143,127,160,121,81,43.3,513,486,987,972,8,0,24,953,991,8,3,5,805,181,449,105,70,703,125,346,148,55,29,21557,963,97,108,758
0600000US4203931400,4203931400,"Greenwood township, Crawford County, Pennsylvania",Greenwood township, Crawford County, Pennsylvania,16,1323,37,206,103,123,138,234,241,140,101,48.2,627,696,1316,1306,0,6,0,1306,1317,6,2,4,1130,282,586,165,97,977,168,504,215,61,29,28833,1320,67,104,1149
0600000US4203933256,4203933256,"Hayfield township, Crawford County, Pennsylvania",Hayfield township, Crawford County, Pennsylvania,16,2874,91,449,216,261,339,435,477,390,216,46.7,1479,1395,2856,2834,0,15,11,2831,2854,20,9,11,2486,566,1437,327,156,2118,163,1070,448,299,138,25034,2874,251,216,2407
0600000US4203936616,4203936616,"Hydetown borough, Crawford County, Pennsylvania",Hydetown borough, Crawford County, Pennsylvania,16,572,67,89,18,63,52,70,73,70,70,44.7,259,313,547,543,3,0,7,536,567,5,5,0,432,86,261,40,45,398,40,236,93,23,6,25772,570,82,74,414
0600000US4203943656,4203943656,"Linesville borough, Crawford County, Pennsylvania",Linesville borough, Crawford County, Pennsylvania,16,850,27,115,61,107,96,105,158,90,91,48.1,421,429,850,840,0,10,0,840,839,11,3,8,733,182,359,114,78,647,40,311,164,83,49,25000,828,101,115,612
0600000US4203948360,4203948360,"Meadville city, Crawford County, Pennsylvania",Meadville city, Crawford County, Pennsylvania,16,13018,579,1699,2514,1453,1619,1689,1384,1302,779,37,6035,6983,12555,11585,709,170,300,11491,12683,335,122,213,11124,4793,3608,1953,770,8226,814,2911,2039,1245,1217,18264,11330,2759,1423,7148
0600000US4203955408,4203955408,"North Shenango township, Crawford County, Pennsylvania",North Shenango township, Crawford County, Pennsylvania,16,1302,30,122,92,105,106,215,212,254,166,54.3,627,675,1293,1285,8,0,4,1282,1289,13,6,7,1177,230,619,210,118,1058,125,545,257,67,64,22061,1283,152,105,1026
0600000US4203956464,4203956464,"Oil Creek township, Crawford County, Pennsylvania",Oil Creek township, Crawford County, Pennsylvania,16,1828,70,288,134,236,187,255,350,168,140,44.9,918,910,1814,1795,19,0,5,1790,1809,19,14,5,1513,321,974,113,105,1336,139,653,324,149,71,25330,1809,166,146,1497
0600000US4203960312,4203960312,"Pine township, Crawford County, Pennsylvania",Pine township, Crawford County, Pennsylvania,16,447,7,51,34,37,41,74,101,58,44,53.5,240,207,446,442,0,0,5,441,444,3,3,0,408,90,209,52,57,355,55,171,82,26,21,21835,447,39,68,340
0600000US4203963400,4203963400,"Randolph township, Crawford County, Pennsylvania",Randolph township, Crawford County, Pennsylvania,16,1989,63,437,159,187,231,278,297,187,150,41.6,995,994,1961,1928,32,0,5,1927,1965,24,23,1,1582,392,907,168,115,1330,178,627,316,155,54,22694,1942,291,255,1396
0600000US4203964600,4203964600,"Richmond township, Crawford County, Pennsylvania",Richmond township, Crawford County, Pennsylvania,16,1357,103,269,59,147,123,203,252,125,76,43.7,711,646,1357,1354,0,3,0,1354,1351,6,0,6,1058,187,723,92,56,926,125,459,171,119,52,25944,1351,179,297,875
0600000US4203965440,4203965440,"Rockdale township, Crawford County, Pennsylvania",Rockdale township, Crawford County, Pennsylvania,16,1282,67,211,122,127,139,216,199,130,71,42.9,670,612,1282,1280,2,0,2,1278,1279,3,3,0,1049,282,649,91,27,882,163,409,168,123,19,21310,1278,245,149,884
0600000US4203965960,4203965960,"Rome township, Crawford County, Pennsylvania",Rome township, Crawford County, Pennsylvania,16,2117,157,653,286,212,158,243,235,116,57,23.7,1017,1100,2095,2073,19,0,16,2065,2111,6,1,5,1491,517,786,131,57,1021,336,451,144,56,34,21953,2114,490,421,1203
