"State","Congressional.District.Number","CD_Name","Under35","Over65","MedianAge","Male","WhiteNoHispanic","Black","Hispanic","ForeignBorn","NeverMarried","Married","LessThanHS","HSGrad","SomeCollORAssoc","Bachelors","GradProf","BachGrad","MedianIncome","Poverty","MedianEarnings_HS","MedianEarnings_Bach","MedianEarnings_HSBach_Diff","Urbanicity","LFPR","Religiosity","Evangelical","RomanCatholic","AvgGOPPres","Veteran","cluster"
"OH",9,"OH09o",29.5661410245935,17.8078274368821,38.4,48.8693054801268,79.6384421879759,14.8002455937357,4.77763614417835,3.04097149424707,31.7219849277781,46.69838749249,13.4031313303598,35.1623959981028,30.5137652834015,13.2297656291983,7.69094175893756,20.9207073881359,26274.25073,15.2302049426092,29831.2,48910.78,19079.58,86.01636199,77.5,47.075,9.099,22.392,39,10.6451190787752,"1"
"OH",10,"OH10o",26.7006506425768,19.8670753347314,40.3,48.0139079482409,84.6795001042304,7.09962716278052,6.60205521818325,7.61418071913858,31.7960550496182,46.6804835218688,14.244431526495,33.3096504259335,27.7965566487968,16.0031864275411,8.64617497123364,24.6493613987747,28599.16734,13.2581165171893,30954.38,50396.39,19442.01,99.45951516,79.2,53.733,7.741,29.875,40,10.3896634998257,"1"
"OH",11,"OH11o",29.7604260345026,20.0309476121264,37.8,46.0488871231311,36.5074301464155,58.9772428979758,2.49208860759494,5.41652210023712,41.2544169611307,34.586687566974,16.9710535136947,29.8450492533602,27.2623565921649,14.1353359068349,11.7862047339454,25.9215406407803,23742.87433,22.6731888135524,26316.89,47615.91,21299.02,100,75.3,53.733,7.741,29.875,16,9.58766059108325,"7"
"OH",12,"OH12o",32.3826360469054,13.6730894696261,35.7,48.6423537153445,72.8519739652851,21.3386840624291,2.56163209023168,7.29994631755762,30.4717564814126,51.504936015952,9.01884851601972,26.7330391449231,27.117270530879,24.7193900704928,12.4114517376854,37.1308418081782,34466.44002,11.8031103178445,32110.11,57952.37,25842.26,88.14817751,80,37.696,10.688,12.803,48.5,9.43163468003471,"1"
"OH",13,"OH13o",25.847070677636,18.2892568597796,40,48.0962144416003,82.3157497404926,12.2338749534166,4.19786220276605,4.02471084723803,28.4724583227291,51.7252767961393,11.1196845778344,34.113264399608,28.8436352313004,16.6249187174297,9.29849707382747,25.9234157912572,29373.39151,12.3559621734784,30289,54491.92,24202.92,92.71954719,79.7,47.312,11.315,24.343,43,11.1404789629657,"1"
"OH",14,"OH14o",23.2768159696914,19.2314017537911,41.5,49.1431600481273,93.0307210070791,3.18203765537047,2.11491006088211,4.598674944893,25.5833707994146,55.9620811371832,9.84994749856044,33.0558095947792,27.1176145152367,19.2259142589394,10.7507141324843,29.9766283914236,31773.48641,8.03813574697755,32355.84,55997.73,23641.89,74.05450827,80.3,47.233,9.539,27.097,51,11.20756733256,"1"
"OH",15,"OH15o",39.2218895134475,12.7085023630106,33.4,49.7403451756952,83.2654233399365,8.61224294433439,4.24474771913518,7.352794055678,35.8026729486835,46.0346314725332,11.8623157675116,28.3158446176559,24.6809736229196,22.7818964011874,12.3589695907255,35.1408659919129,31372.90956,15.1823158634891,32958.39,50353.75,17395.36,91.25679768,77.6,38.733,11.593,12.167,47.5,8.53127647763461,"1"
"OH",16,"OH16o",26.2418725617685,19.4438800390117,40,48.7400499490221,92.9240820717257,4.80644804075111,1.23661272206666,2.03802610943263,25.9587484839646,54.4955248169243,12.3440966117764,40.7539510866063,25.5842637678225,14.1146068243113,7.20308170948353,21.3176885337948,26980.02899,10.7776198615886,29494.58,51443.27,21948.69,73.63404309,79.5,49.022,17.551,15.554,52,11.5982399921922,"5"
"OH",17,"OH17o",29.1040249373407,19.0939152046168,39.5,48.5676389059079,84.5998852946766,12.3272902801535,2.13533546261397,2.62577455133152,31.325224046078,46.8821671729968,13.8641794193697,42.5865867241049,25.8030645738986,11.7889928512902,5.95717643133657,17.7461692826267,24284.83125,16.4230876354807,28811.24,47463.31,18652.07,84.29486468,75.6,45.446,10.521,21.627,36.5,11.7159062407129,"5"
"OH",18,"OH18o",27.4982969675701,19.330140577586,39.2,49.0110956412351,96.7750585258236,1.85901779377716,0.854525194202973,0.879465082944699,24.6683191391022,53.53172103509,18.2077330955844,45.4497677255877,23.6516353057107,8.01088639669654,4.67997747642063,12.6908638731172,23411.86545,15.0517557971368,28451.06,44107.22,15656.16,43.35563553,75.6,36.91,16.327,5.492,54.5,11.6738631902981,"5"
"OK",1,"OK01o",31.8096830331466,16.4841627536669,36,48.8914299704808,75.1326702281515,9.61955078067353,8.88964316283463,6.52663823252009,26.0076872768224,52.924872432474,12.2788843105377,28.6901240806006,31.40408330673,19.2624085886017,8.36449971353005,27.6269083021317,28363.5339,13.9723982741473,29005.36,47961.51,18956.15,89.62950512,77.9,58.344,34.036,6.832,64.5,11.2093646872326,"3"
"OK",2,"OK02o",28.3144540354148,20.5382799527503,38.8,49.3762848332572,76.2990965895902,4.42246319482935,4.01047267582236,1.74837254454089,22.6133280578793,53.6946430590097,19.325892302219,38.3039506903099,27.5352441695492,9.95602247740044,4.87889036052139,14.8349128379218,21204.76556,19.958810741897,25848.99,41047.35,15198.36,35.51374379,68.1,56.562,46.36,1.549,62.5,12.6061064868775,"3"
"OK",3,"OK03o",30.9398704764189,18.7391314124666,37.5,50.1552433104377,82.4030057548989,3.95485336843264,7.44216831684661,3.86093997738253,25.2264807128387,54.4733039622615,15.4912188373647,36.2149403005292,28.5704769073964,13.4447605026436,6.27860345206611,19.7233639547097,23475.8231,16.2236651562573,27377.24,43058.09,15680.85,50.71370508,73.1,57.828,38.702,4.34,72.5,11.6845249875133,"3"
"OK",4,"OK04o",33.9152522306293,16.3258387058583,35.4,49.5766780733941,80.1559894087728,7.07303206594362,6.49243390297773,4.14502433603093,26.2736718904169,53.5416822607974,13.2490572210838,33.4565977304427,31.167883525907,14.6266337196287,7.49982780293768,22.1264615225664,25811.96036,13.7204167973994,28394.95,45395.35,17000.4,63.29450496,73.8,55.24,40.107,3.755,66.5,13.7373172338413,"3"
"OK",5,"OK05o",34.3562473185795,16.8451211495722,34.8,48.5538417762304,68.5123274366157,13.6761108906669,12.5908345227449,8.82912513564707,28.8507185630836,48.4849173416487,15.6766445904836,26.9772234250229,29.8324381515614,18.1771927695711,9.33650106336099,27.513693832932,25639.1625,17.4138548177557,25206.05,44839.93,19633.88,87.53483034,76,70.26,45.736,7.389,61.5,11.4015442230339,"3"
"OR",1,"OR01o",32.5524331245235,13.6880553852737,36.1,50.1816603810959,79.5459844707982,1.46383146193108,12.5282192903362,13.6074571977388,29.4305292815131,51.9924459776121,9.78876373457737,21.3375099748327,32.082706709226,23.4046022343625,13.3864173470014,36.7910195813639,32229.0444,10.7837349101875,30223.92,54228.24,24004.32,86.64859414,79.8,30.322,11.023,10.085,40,10.642767000364,"1"
"OR",2,"OR02o",25.9375633843206,20.6328640270813,40.9,49.4182734784391,86.5563336165606,0.486229994461024,10.8223495582074,5.88396859393879,23.4197716201924,55.5073166613977,12.8275940581622,30.231102003643,35.2939906412914,14.1208937880786,7.52641950882482,21.6473132969035,25410.26144,13.7690091122003,28314.17,40326.98,12012.81,64.43458818,76.1,30.526,11.709,9.467,57.5,14.5890446930308,"5"
"OR",3,"OR03o",33.9530837203451,13.5291397264546,36,49.1229358510016,77.4877526246435,5.4599217436687,10.7524602879395,13.1520826463228,34.2297118626301,46.2071437508242,12.2305181420415,24.538109340179,32.7628201170634,19.9575401148329,10.5110122858833,30.4685524007162,29440.71535,14.3768497390597,30521.27,45308.95,14787.68,93.11932706,79,36.145,10.571,14.934,29.5,9.66400709219858,"1"
"OR",4,"OR04o",27.9253678194556,20.4637363334755,41.2,48.9791756616688,90.4575180446693,0.727872909883161,5.7247356515716,4.84260445570802,27.5642412925934,51.2750955000478,11.7447574512989,29.1368804378188,36.0985299138225,14.1175862033292,8.90224599373067,23.0198321970598,24100.81275,15.7800308100168,28176.15,40991.25,12815.1,69.17475303,72.4,25.678,11.872,5.489,46,14.3436721325362,"5"
"OR",5,"OR05o",29.7681300168814,17.5025287098408,38.2,49.8317485319367,82.5648968948668,0.938421079024053,13.6410236409122,10.2373352101489,28.2544256076818,52.192826851726,12.2068552038045,24.7834297227411,34.0663822567357,18.5673325556924,10.3760002610263,28.9433328167187,27943.88197,12.924550059603,30222.8,51553.24,21330.44,80.34240369,75.8,33.285,12.901,11.8,46.5,11.9215236129467,"1"
"PA",1,"PA01o",36.9750686972252,14.53188865729,32.7,46.8319576274333,28.7093065854799,48.743825717859,18.2982983615255,11.8865011694531,50.9061680444489,28.2630165705446,24.8258293751881,36.7709855108638,20.3851207999002,10.7013074726356,7.31675684141235,18.0180643140479,20734.62074,28.8350404338267,27627.46,46528.63,18901.17,100,67.8,51.359,6.478,28.638,13.5,6.8313161165008,"7"
"PA",2,"PA02o",37.0413164613578,16.8048851699311,35,45.6071406861722,31.9916255261176,59.7713047383561,3.52642817669873,8.05791539410627,51.456982359318,27.7806248152163,17.7045894387614,31.0720210118883,21.652711402504,15.9951518622378,13.5755262846084,29.5706781468462,24282.58712,24.1560031270573,29483.36,48452.97,18969.61,100,68.6,50.502,6.76,26.955,11,7.83034933683596,"7"
"PA",3,"PA03o",27.6648522706731,20.2275694458393,40.4,48.9839101353366,94.0565305320464,3.58212007067115,1.71214604519503,2.30547232123556,28.6338733341833,52.2680606592286,12.1350215260751,44.6852663664031,22.7016321918236,13.5363539935896,6.94172592210865,20.4780799156982,24072.76115,13.1587263507085,28463.4,44388.86,15925.46,58.37066056,74.7,55.063,9.553,27.653,51,12.0401290724676,"5"
"PA",4,"PA04o",22.213395963743,22.3305240163169,43.1,48.035744661909,94.2402478750468,3.46067249605865,0.913782103305911,2.83362770799517,24.9617946425997,57.1765520025374,8.63093186129836,35.320832601245,24.20628654418,19.9823409181388,11.8596080751378,31.8419489932766,30065.705,7.91397661415296,29126.54,55975.29,26848.75,78.55411849,78.1,59.602,7.628,33.857,54.5,11.628232430788,"6"
"PA",5,"PA05o",30.9995655254207,20.073508401799,39.7,49.8344753374583,95.5055785110772,1.81181865208867,1.20032187402208,2.18742582248034,30.358269112351,51.4981993245135,13.0775345830517,46.6104801165304,21.342955339547,11.5414092177042,7.42762074316669,18.9690299608709,22096.80644,14.5516595764851,27780.06,42534.08,14754.02,46.02836956,72.4,47.357,9.621,18.005,58,11.9399885994793,"5"
"PA",6,"PA06o",27.4725130890052,17.6022812266268,39.1,48.9080185148937,83.3653304869757,7.41203219698354,6.2814823479526,7.18286911766399,29.3169016706469,54.2329970054944,10.3559567601148,29.8324145956952,20.9210495522617,23.4191932838187,15.4713858081097,38.8905790919284,36317.84563,7.48961768566329,35732.13,63958.78,28226.65,85.77715673,79.1,58.224,6.345,32.601,44.5,9.82821856287425,"6"
"PA",7,"PA07o",28.0383584880955,18.994565164286,39.8,48.7482204720561,85.0042286821945,8.03017488841835,2.05307150485527,7.98267213305065,32.1852500846537,51.2322435362494,8.14143673985997,28.6392017220556,22.4925685100921,24.0203134818591,16.7064795461332,40.7267930279923,37693.4961,6.16786230771908,35295.65,61778.61,26482.96,98.56091517,78.5,64.323,4.492,44.969,45,9.62510267141237,"6"
"PA",8,"PA08o",24.3095978368438,18.0916925762287,40.9,49.245188642575,89.2159204858253,3.93964616070518,3.46611563457199,7.75014990764484,27.5442048284354,55.6046771441665,8.94537149432401,32.4550029093651,25.3977766784422,20.4950061347287,12.7068427831401,33.2018489178687,37068.50645,4.93199630104118,37508.36,63247.39,25739.03,90.73168238,80.8,67.264,4.563,48.566,46.5,9.68494498543617,"6"
"PA",9,"PA09o",25.6187894154365,21.2060172037218,41.4,49.4285125644211,96.0741886584228,1.95035076243943,1.4129696853213,1.60991254720114,24.7122085903231,56.7160606532921,15.7154220178058,48.214704393613,20.7072378151795,9.95317365190735,5.40946212149432,15.3626357734017,24944.60488,11.7069117839362,29750.41,45700.55,15950.14,40.60804667,75.1,46.138,13.294,12.957,65,12.3450347602937,"5"
"PA",10,"PA10o",24.3079394226477,21.4059731343458,42.3,49.5942867696854,94.6804439937034,2.41658007876906,2.14499480472614,2.39564735578403,25.7112466159693,54.6013584136329,13.3193265331634,43.0676208251,23.4651917125945,12.6872660202777,7.46059490886442,20.1478609291421,25027.63762,11.8557032211225,28745.04,46464.68,17719.64,44.65395478,74.4,47.082,6.362,22.132,57,12.4587630977766,"5"
"PA",11,"PA11o",26.9263292417889,21.0597202240656,41.1,48.6087696116402,88.748917662366,4.83979865059604,5.81963141309079,4.76526784222597,30.1934818564236,50.0196985844252,13.8605057588359,42.5280037938499,24.4529874372632,12.3664578000061,6.79204521004492,19.1585030100511,24594.52091,12.7017686907138,29266.8,46821.49,17554.69,72.87007764,74.5,54.296,5.173,34.104,44.5,12.0777979711705,"5"
"PA",12,"PA12o",25.2499182746054,22.852034659639,43,48.6869471173844,95.0071754944493,3.68902891641786,0.751529947379707,1.20465812014609,27.8540199874646,50.8632523657729,13.7952842510483,47.1249513072569,22.6323869755505,10.851722004537,5.5956554616072,16.4473774661442,22835.12455,14.9889193108964,27289.72,45715.14,18425.42,62.5636558,71,57.111,8.262,29.007,49.5,12.6926937439286,"5"
"PA",13,"PA13o",26.6038951876471,20.3810907593213,40.2,48.3200220529062,79.7625869093436,8.79583466808639,5.70808085821238,11.8406914653178,31.3499391674633,49.8332536716781,12.1590439309187,33.4868848448033,22.1529693656298,19.6290718570452,12.572030001603,32.2011018586482,33917.75073,9.0197619548098,35799.46,57483.35,21683.89,98.45915034,77.6,57.048,6.489,32.039,42,9.42849391697744,"6"
"PA",14,"PA14o",32.7420732007685,20.2459729725292,39,47.0077310766464,72.7975371043854,23.1365619456601,1.79683165875609,4.78981135367662,41.2564687945743,36.7661331834918,11.657495651086,35.7469906477295,25.6873449609139,15.5608114123204,11.3473573279502,26.9081687402706,23740.63021,18.9492462135787,26511.01,43226.4,16715.39,99.77833263,72.8,62.826,5.942,40,29.5,10.7482884204169,"7"
"PA",15,"PA15o",26.9020016386818,19.4480385868779,39.7,48.8038580397889,82.4639539593255,4.50054611890039,11.435159529592,6.86580305811805,28.3485118504694,52.96612547886,13.5658759879979,35.4011812869678,24.69264040136,16.6067752632033,9.73352706047104,26.3403023236743,30654.7886,9.03366659622408,34217.35,56361.28,22143.93,87.29939657,78.1,54.905,5.425,25.96,46.5,10.93955772862,"1"
"PA",16,"PA16o",29.5701767344939,18.3324132461454,37.2,49.1696949240707,83.2896121411528,4.67757473359714,11.021297407852,5.96489997618307,29.2234677653955,55.3353544187306,18.0073111748496,36.1102300208087,19.5453574039705,17.1517912378381,9.18531016253304,26.3371014003712,29657.2737,10.7605889055908,33458.83,53445.04,19986.21,76.04699162,78.9,51.397,18.082,16.537,56,9.42079431256028,"1"
"PA",17,"PA17o",25.6370966023452,20.0517619801282,41,49.296629463639,86.6429119189447,7.63472427709397,4.69569393556783,3.40560958017357,27.7544963582303,52.2500638987623,14.9268695319607,43.0883118735185,22.0664083854253,12.8603315017405,7.05807870735497,19.9184102090954,29577.60716,9.77417006200456,33245.64,50499.62,17253.98,68.53083135,79.8,50.282,8.346,17.741,54.5,12.0487750906963,"5"
"PA",18,"PA18o",23.1248054164187,22.0597681943038,43.3,48.6239717812162,94.6452729824985,2.59382258164516,0.926183522963024,3.19447224538237,25.6876665376333,56.4343188728244,7.29853776797975,34.1902011521144,25.5678417768763,21.1811457161324,11.7622735868971,32.9434193030296,30965.60033,7.10733760457891,30717.63,53276.73,22559.1,84.05489701,78.4,60.494,6.473,36.167,54.5,11.8950093325915,"6"
"PA",19,"PA19o",27.5204603908054,18.492644503225,39.9,49.1956635775485,90.6522228761162,3.9965997515203,4.05632206456113,3.74449276068555,26.3094217263155,55.4333147021146,13.0433425061302,39.8327664517096,23.0115777071893,15.5999300591583,8.51238327581254,24.1123133349708,31179.91456,7.59943446902344,33825.75,53917.43,20091.68,71.31696239,80.7,44.488,10.801,11.469,60,11.9987615599947,"5"
"RI",1,"RI01o",30.2623012942594,18.9839286408333,39,48.0048486626609,81.1609701338217,6.49828168542534,9.95775604856577,13.3928864405373,34.0801657258849,46.1388556757408,18.0157635137777,27.9551002396367,23.822344864569,17.8629881410561,12.3438032409606,30.2067913820166,29671.86053,12.0831270851191,33916.63,53479.82,19563.19,95.50058475,78.6,57.574,2.196,46.588,34.5,9.89877888886715,"6"
"RI",2,"RI02o",28.6182669789227,17.0605865721809,39.1,48.8486277751132,79.504691229189,4.5611695703008,13.0407475046139,11.881304490418,33.2419583504709,47.6099659239481,15.1661605937922,29.5054543409807,26.0169253261359,18.5807467386415,10.7307130004498,29.3114597390913,30747.91991,11.0224918441119,34227.44,56155.94,21928.5,86.34219955,77.6,55.533,2.438,45.053,39,9.99992705575129,"6"
"SC",1,"SC01o",31.5514523974085,17.1187174203717,37.5,48.5880779446143,73.534359142291,20.5433401939477,3.93945944839637,5.44713075260832,29.58654326203,50.131111025769,11.8065069282468,29.5619946712886,30.3594575408642,18.6390581640837,9.63298269551669,28.2720408596004,28980.66911,12.7647206766994,28521.75,45510.92,16989.17,78.44042185,76.5,44.541,20.511,6.388,59,14.765821458508,"1"
"SC",2,"SC02o",31.1375113520654,16.5712634504775,36.8,48.947226444019,65.9536637139296,27.2835843226628,5.19790373925787,5.39894334458415,29.2759670303362,52.3682491909859,12.2018712337456,27.1033539486204,29.0140342530923,19.9393434823977,11.741397082144,31.6807405645417,30372.02847,11.5834357197939,29539.46,49008.39,19468.93,66.06013747,77.8,46.646,23.822,4.331,57,13.5427345779496,"1"
"SC",3,"SC03o",28.6780710202128,19.229120625254,39.3,48.8852368186396,75.8592063512943,20.0369186518115,3.28131691140254,3.28902753289028,27.4832432127971,52.5446730314295,20.3134224914649,32.8806975211986,26.8225222681418,12.847712435078,7.13564528411668,19.9833577191947,23712.57861,16.4339631950269,28711.38,46146.01,17434.63,50.35480933,72.4,57.153,42.107,2.643,65,11.3215536678045,"3"
"SC",4,"SC04o",29.5920486734062,16.7848407693492,37.7,48.8583524566371,72.4539430316067,19.6569406376852,6.03767824306977,6.67996626265835,28.5698298066439,51.5244827814244,18.9439048595181,29.5260058242634,26.7255193843851,16.4899458245888,8.31462410724454,24.8045699318333,25854.59879,13.92036312518,29467.65,51048.31,21580.66,73.5682378,76.4,58.891,41.18,3.841,62.5,10.2764758072466,"3"
"SC",5,"SC05o",28.5791799366669,17.0801462648919,38,48.5107918524303,64.3031948681079,31.3922142104271,3.14377255498705,3.06105443512011,30.0292389146487,48.6455376825719,22.2462834949056,34.3094975635386,25.6577415599534,11.802775402557,5.9837019790454,17.7864773816024,24468.84974,17.2622109962042,28750.65,47125.57,18374.92,46.45698613,72.4,51.339,31.193,2.456,55,11.0686040632763,"3"
"SC",6,"SC06o",32.7353976726322,16.9143913319076,36.6,48.1792832077457,41.6693406126074,55.2249415442153,2.23045473457312,2.394071533264,37.5875389035863,39.7512037474399,22.9383986716441,36.4756173675471,24.2987858732645,10.7669842316615,5.5202138558828,16.2871980875443,20061.38234,23.1109429776402,25314.89,40898.12,15583.23,48.09801546,68.6,50.138,24.22,2.859,37,10.5551073963447,"7"
